order_id,user_id,product_id,order_time,payment_time,quantity,unit_price,coupon_discount,total_amount,is_group_order,share_count,logistics_status,refund_status,device_type,user_agent
9143,2024,155,2024-03-25 00:00:00,2024-03-25 01:52:00,2,119.29,1.97,236.61,False,0,已签收,已退款,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9144,2024,155,2024-03-25 00:00:00,2024-03-25 01:52:00,2,119.29,1.97,236.61,False,0,已签收,已退款,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9145,165,262,2026-05-12 14:03:00,2026-05-12 15:22:00,5,36.77,12.68,171.17,False,1,待发货,无,iOS,random gibberish string @#$%
9146,1592,196,2026-05-20 23:30:00,2026-05-21 00:39:00,3,34.75,5.7,98.55,False,1,未知,无,Android,random gibberish string @#$%
9147,1665,45,2026-05-12 21:24:00,2026-05-12 22:40:00,5,145.61,16.95,711.1,False,1,待发货,已拒绝,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9150,113,389,2026-03-27 06:24:00,2026-03-27 06:28:00,3,24.26,17.7,55.08,False,1,退货中,已退款,未知,
9151,1645,238,2026-03-02 18:38:00,2026-03-02 18:45:00,4,80.02,2.02,318.06,False,2,未知,已退款,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9152,1667,133,2026-03-11 02:43:00,2026-03-11 04:36:00,4,38.43,0.94,152.78,True,2,未知,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9153,668,324,2026-05-24 08:50:00,2026-05-24 09:07:00,4,55.05,0.0,220.2,False,0,未知,无,PC,random gibberish string @#$%
9154,71,365,2026-04-13 22:58:00,2026-04-14 00:12:00,1,38.8,11.22,27.58,True,3,未知,申请中,Android,
9155,1467,294,2026-04-09 16:01:00,,2,50.56,10.12,91.0,False,2,待发货,已退款,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9156,182,428,2026-03-19 20:14:00,,2,91.43,15.78,167.08,False,0,未知,已拒绝,Android,
9157,140,201,2026-03-20 03:04:00,2026-03-20 04:26:00,2,66.52,6.47,126.57,False,2,待发货,申请中,未知,random gibberish string @#$%
9158,45,76,2026-03-07 05:03:00,2026-03-07 05:05:00,2,115.04,5.26,224.82,False,2,已签收,无,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9159,121,220,2026-03-14 08:29:00,2026-03-14 10:14:00,4,36.16,0.0,144.64,True,1,已签收,申请中,未知,
9160,1992,79,2026-05-07 11:52:00,2026-05-07 13:43:00,2,118.67,13.4,223.94,True,5,退货中,申请中,未知,
9161,290,64,2026-04-27 12:28:00,2026-04-27 12:41:00,5,127.83,17.59,621.56,False,0,已签收,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9162,488,256,2026-05-08 09:51:00,2026-05-08 10:43:00,3,65.23,0.0,195.69,False,0,退货中,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9163,1948,160,2026-05-07 10:53:00,2026-05-07 11:48:00,5,141.21,7.17,698.88,False,0,未知,申请中,未知,
9164,1260,365,2026-04-30 06:15:00,2026-04-30 08:08:00,2,38.8,7.3,70.3,False,0,未知,已退款,未知,random gibberish string @#$%
9165,915,387,2026-04-07 06:25:00,2026-04-07 07:40:00,1,28.11,11.81,16.3,False,2,已签收,申请中,Android,random gibberish string @#$%
9166,1043,51,2026-05-07 21:38:00,2026-05-07 22:31:00,2,67.14,0.66,133.62,False,1,未知,已退款,Android,python-requests/2.28.1
9167,1497,306,2026-04-17 16:14:00,2026-04-17 17:36:00,5,15.94,4.0,75.7,False,1,退货中,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9168,750,107,2026-05-29 11:55:00,2026-05-29 12:06:00,2,122.8,14.13,231.47,False,0,未知,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9169,1547,195,2026-05-23 14:15:00,2026-05-23 15:42:00,5,39.41,12.61,184.44,True,3,未知,已拒绝,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9171,920,297,2026-04-30 20:16:00,2026-04-30 21:19:00,1,58.94,0.32,58.62,False,2,未知,已拒绝,未知,python-requests/2.28.1
9174,1755,207,2026-04-20 19:01:00,2026-04-20 19:17:00,2,32.43,14.72,50.14,False,0,未知,已退款,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9175,1794,46,2026-04-06 20:58:00,2026-04-06 21:29:00,3,107.1,16.57,304.73,True,1,未知,已拒绝,未知,random gibberish string @#$%
9176,1930,226,2026-05-07 21:27:00,2026-05-07 22:50:00,1,97.94,3.07,94.87,False,2,退货中,已拒绝,未知,python-requests/2.28.1
9177,1926,78,2026-04-14 13:06:00,2026-04-14 13:53:00,2,117.37,5.15,229.59,False,0,已签收,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9178,1769,440,2026-05-27 19:43:00,2026-05-27 21:07:00,4,110.85,17.59,425.81,True,3,未知,无,Android,python-requests/2.28.1
9180,847,136,2026-04-27 13:47:00,,4,34.46,5.01,132.83,False,1,已签收,无,Android,
9181,568,5,2026-03-31 23:08:00,,4,91.9,0.0,367.6,True,4,未知,无,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9182,1584,146,2026-04-14 21:49:00,2026-04-14 22:57:00,4,81.51,14.34,311.7,False,0,已签收,申请中,未知,random gibberish string @#$%
9183,1760,232,2026-05-24 11:44:00,2026-05-24 13:16:00,1,27.33,3.45,23.88,False,1,已签收,已退款,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9185,826,160,2026-03-06 19:37:00,2026-03-06 19:44:00,1,141.21,15.84,125.37,True,2,未知,已拒绝,未知,random gibberish string @#$%
9186,1958,447,2026-03-23 01:12:00,2026-03-23 01:47:00,4,72.64,1.95,288.61,False,2,未知,无,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9187,1872,202,2027-07-24 00:00:00,2027-07-24 00:19:00,4,82.67,4.87,325.81,False,0,未知,已拒绝,Android,random gibberish string @#$%
9188,499,15,2026-04-18 21:19:00,2026-04-18 23:17:00,1,110.23,0.0,110.23,False,0,未知,申请中,iOS,python-requests/2.28.1
9191,1502,479,2026-05-23 20:03:00,,2,124.67,9.92,239.42,False,2,已发货,已拒绝,iOS,random gibberish string @#$%
9192,600,58,2026-05-30 19:59:00,2026-05-30 20:41:00,2,130.06,10.62,249.5,False,1,退货中,已拒绝,iOS,
9193,1638,464,2026-03-10 20:06:00,2026-03-10 20:22:00,3,93.38,0.0,280.14,True,4,待发货,申请中,未知,
9194,1272,13,2026-03-15 00:22:00,2026-03-15 00:48:00,1,64.14,14.46,49.68,False,1,退货中,申请中,Android,
9195,1860,202,2027-02-23 00:00:00,2027-02-23 01:23:00,5,82.67,5.46,407.89,False,0,未知,已退款,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9196,1327,18,2026-05-26 07:11:00,2026-05-26 07:45:00,5,96.97,13.93,470.92,False,1,未知,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9197,1164,80,2026-03-06 18:08:00,2026-03-06 19:07:00,4,117.72,14.32,456.56,False,0,退货中,申请中,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9198,1719,143,2026-04-28 23:50:00,2026-04-29 01:14:00,2,115.45,1.15,229.75,True,4,已签收,无,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9199,919,280,2026-05-14 10:24:00,2026-05-14 10:37:00,5,113.87,13.05,556.3,False,0,已发货,无,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9200,1978,222,2026-05-29 21:11:00,2026-05-29 22:51:00,2,92.64,7.94,177.34,True,4,未知,无,Android,
9201,1470,457,2026-03-06 15:52:00,2026-03-06 16:34:00,5,82.9,7.37,407.13,False,2,已发货,申请中,未知,
9202,1822,369,2026-05-29 19:48:00,,3,15.03,0.0,45.09,False,0,已签收,无,未知,random gibberish string @#$%
9203,2,30,2026-05-19 07:49:00,2026-05-19 08:11:00,4,97.86,10.74,380.7,True,2,已签收,已退款,未知,python-requests/2.28.1
9204,932,370,2026-03-18 19:21:00,2026-03-18 20:57:00,3,68.16,6.04,198.44,True,4,已发货,申请中,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9205,373,324,2026-04-08 23:10:00,2026-04-09 01:07:00,5,55.05,1.27,273.98,True,2,已发货,申请中,Android,
9206,565,343,2026-05-06 06:20:00,2026-05-06 07:06:00,1,74.86,12.91,61.95,False,1,未知,已拒绝,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9207,1680,465,2026-04-12 04:16:00,2026-04-12 04:41:00,3,60.47,3.07,178.34,False,2,未知,无,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9209,398,263,2026-03-30 11:29:00,2026-03-30 11:46:00,3,54.38,7.05,156.09,False,0,未知,无,PC,random gibberish string @#$%
9212,1711,350,2026-03-07 22:52:00,2026-03-08 00:34:00,5,56.64,19.34,263.86,True,1,已签收,无,Android,random gibberish string @#$%
9214,1978,225,2026-04-03 12:56:00,,4,64.27,2.25,254.83,False,1,未知,已退款,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9215,1763,386,2026-04-07 23:44:00,2026-04-08 00:11:00,1,46.27,1.85,44.42,False,0,已发货,无,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9216,1723,222,2026-03-17 16:11:00,,3,92.64,0.76,277.16,False,0,退货中,无,未知,random gibberish string @#$%
9217,269,240,2026-04-13 18:58:00,2026-04-13 19:36:00,2,86.74,2.72,170.76,True,1,已签收,无,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9218,1711,469,2026-04-30 21:59:00,2026-04-30 22:05:00,2,123.01,17.36,228.66,False,2,退货中,申请中,未知,
9219,547,22,2026-03-11 20:08:00,2026-03-11 20:59:00,3,149.07,16.88,430.33,True,3,已发货,申请中,iOS,python-requests/2.28.1
9220,445,273,2027-03-04 00:00:00,2027-03-04 01:35:00,5,117.77,9.1,579.75,False,1,未知,已退款,未知,python-requests/2.28.1
9221,882,313,2026-04-13 08:04:00,2026-04-13 08:11:00,2,86.11,0.23,171.99,False,0,退货中,无,未知,
9223,15,169,2026-04-11 01:38:00,2026-04-11 02:39:00,2,56.38,13.0,99.76,True,1,未知,无,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9226,1897,388,2026-05-21 12:12:00,2026-05-21 13:27:00,3,48.46,0.0,145.38,False,0,已发货,无,Android,
9227,1493,97,2026-04-02 09:54:00,2026-04-02 10:47:00,3,79.6,0.0,238.8,False,1,已发货,申请中,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9229,48,322,2026-05-27 23:03:00,2026-05-27 23:18:00,4,68.62,8.35,266.13,False,0,已发货,已退款,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9231,1344,417,2026-05-29 02:16:00,2026-05-29 03:13:00,1,66.08,5.49,60.59,True,2,待发货,已拒绝,iOS,
9232,702,460,2026-05-27 14:42:00,2026-05-27 16:37:00,1,133.39,15.88,117.51,False,1,退货中,无,未知,random gibberish string @#$%
9233,1724,307,2026-04-12 18:03:00,2026-04-12 19:49:00,2,60.45,12.11,108.79,False,2,已发货,已拒绝,未知,random gibberish string @#$%
9234,465,88,2026-03-23 20:18:00,2026-03-23 21:06:00,2,119.82,5.14,234.5,False,1,退货中,已拒绝,未知,python-requests/2.28.1
9236,1663,71,2026-04-25 07:12:00,2026-04-25 08:03:00,3,106.51,14.62,304.91,False,2,已签收,已拒绝,未知,python-requests/2.28.1
9237,1800,418,2026-05-31 21:51:00,,4,27.98,3.69,108.23,True,1,待发货,申请中,未知,random gibberish string @#$%
9238,1967,433,2026-03-11 21:54:00,2026-03-11 22:35:00,2,81.35,0.56,162.14,False,1,已签收,无,未知,
9239,322,226,2026-04-24 19:38:00,2026-04-24 21:25:00,1,97.94,9.39,88.55,True,2,已发货,无,PC,random gibberish string @#$%
9240,1969,172,2027-11-05 00:00:00,2027-11-05 01:18:00,3,64.74,19.76,174.46,False,0,已发货,已退款,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9241,1804,37,2026-03-03 16:29:00,2026-03-03 16:37:00,5,84.23,2.78,418.37,True,4,退货中,已退款,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9243,822,41,2026-03-16 17:33:00,2026-03-16 18:48:00,3,111.19,10.09,323.48,True,1,已发货,无,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9244,80,128,2026-05-16 18:16:00,2026-05-16 19:10:00,4,132.64,0.0,530.56,True,4,未知,申请中,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9246,1182,476,2026-03-24 15:56:00,,2,140.08,6.73,273.43,False,2,已发货,无,未知,random gibberish string @#$%
9248,1950,1,2024-11-09 00:00:00,2024-11-09 01:17:00,2,131.74,0.0,263.48,False,0,已签收,申请中,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9249,1745,495,2026-03-15 21:11:00,2026-03-15 21:36:00,4,91.1,17.06,347.34,True,1,待发货,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9250,1107,421,2026-03-02 20:53:00,2026-03-02 22:44:00,1,47.25,4.49,42.76,True,4,未知,已拒绝,未知,random gibberish string @#$%
9253,2010,205,2026-03-04 11:28:00,2026-03-04 11:31:00,4,98.64,8.7,385.86,False,0,退货中,已拒绝,Android,random gibberish string @#$%
9255,1261,346,2026-04-06 18:57:00,2026-04-06 19:55:00,1,44.78,0.0,44.78,True,5,待发货,无,iOS,python-requests/2.28.1
9257,801,37,2026-05-08 12:59:00,2026-05-08 14:09:00,5,84.23,1.84,419.31,False,2,未知,申请中,未知,python-requests/2.28.1
9258,1482,279,2026-04-28 19:52:00,2026-04-28 20:21:00,4,25.46,16.95,84.89,False,2,未知,已退款,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9259,99,367,2026-05-28 23:31:00,2026-05-29 00:05:00,3,25.04,0.0,75.12,True,1,待发货,已拒绝,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9261,1656,434,2026-04-24 01:22:00,2026-04-24 03:02:00,5,156.34,9.16,772.54,False,1,未知,无,未知,python-requests/2.28.1
9262,474,404,2026-04-15 22:07:00,2026-04-15 23:43:00,3,62.42,0.19,187.07,True,1,已发货,已退款,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9265,1963,268,2026-03-26 09:22:00,,2,100.52,2.66,198.38,True,1,未知,申请中,Android,python-requests/2.28.1
9266,1057,235,2027-10-23 00:00:00,2027-10-23 00:43:00,5,85.31,19.65,406.9,False,0,未知,申请中,未知,python-requests/2.28.1
9267,1057,235,2027-10-23 00:00:00,2027-10-23 00:43:00,5,85.31,19.65,406.9,False,0,未知,申请中,未知,python-requests/2.28.1
9268,667,86,2026-03-02 19:20:00,2026-03-02 19:23:00,5,124.82,10.3,613.8,True,1,未知,申请中,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9269,1881,398,2026-05-25 23:07:00,2026-05-26 00:50:00,3,22.96,7.39,61.49,False,1,已发货,无,未知,python-requests/2.28.1
9270,1490,50,2026-03-13 08:34:00,2026-03-13 09:37:00,4,93.48,5.95,367.97,False,0,待发货,已退款,Android,
9271,304,170,2026-03-28 23:35:00,2026-03-28 23:37:00,2,81.35,8.96,153.74,True,5,退货中,无,未知,python-requests/2.28.1
9272,1412,274,2026-03-19 06:17:00,2026-03-19 06:58:00,4,32.22,11.46,117.42,False,1,待发货,申请中,未知,
9274,2002,388,2026-04-18 13:47:00,2026-04-18 15:17:00,5,48.46,19.71,222.59,True,2,已签收,无,iOS,python-requests/2.28.1
9276,1564,286,2026-05-15 11:19:00,2026-05-15 12:32:00,3,39.33,6.15,111.84,False,2,退货中,无,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9277,240,512,2026-04-17 20:56:00,2026-04-17 21:59:00,4,33.42,17.18,116.5,False,0,退货中,无,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9278,793,126,2026-05-07 13:02:00,2026-05-07 14:31:00,3,109.9,14.57,315.13,True,1,待发货,无,iOS,python-requests/2.28.1
9279,1034,120,2026-05-28 07:45:00,,4,136.13,4.77,539.75,False,0,未知,已退款,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9280,1484,125,2026-03-07 17:45:00,,3,83.83,14.96,236.53,True,4,待发货,无,PC,random gibberish string @#$%
9281,1013,169,2026-03-07 18:01:00,2026-03-07 18:18:00,5,56.38,8.03,273.87,False,0,已签收,申请中,Android,random gibberish string @#$%
9284,1591,430,2026-04-06 20:34:00,2026-04-06 20:57:00,5,192.72,8.99,954.61,True,3,已签收,已退款,PC,
9286,1248,335,2026-04-07 22:55:00,2026-04-08 00:54:00,1,34.99,13.09,21.9,True,3,待发货,申请中,未知,
9287,791,46,2026-03-19 18:13:00,,3,107.1,9.32,311.98,False,2,未知,已拒绝,未知,
9289,1369,498,2026-03-23 00:52:00,2026-03-23 01:56:00,2,43.91,13.56,74.26,False,0,已签收,无,Android,python-requests/2.28.1
9290,213,113,2026-05-16 20:41:00,2026-05-16 20:43:00,3,139.42,1.39,416.87,True,3,待发货,无,Android,python-requests/2.28.1
9291,1770,242,2026-05-04 18:15:00,,5,48.08,19.92,220.48,False,0,已发货,无,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9292,1542,507,2026-05-28 19:20:00,2026-05-28 20:12:00,2,76.48,15.89,137.07,True,2,待发货,已退款,Android,python-requests/2.28.1
9293,2005,266,2026-05-13 01:45:00,2026-05-13 01:48:00,2,91.54,3.9,179.18,True,1,未知,无,PC,
9294,146,88,2026-05-06 19:05:00,2026-05-06 19:06:00,4,119.82,18.75,460.53,False,2,待发货,申请中,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9295,1995,218,2026-04-15 22:22:00,2026-04-15 22:26:00,1,101.75,0.0,101.75,True,5,已发货,申请中,未知,
9297,350,151,2026-05-17 18:16:00,2026-05-17 18:58:00,3,78.24,10.08,224.64,True,5,已签收,无,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9300,1235,369,2026-04-10 22:17:00,,2,15.03,18.04,12.02,False,2,已发货,申请中,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9301,443,246,2026-04-20 13:26:00,,5,34.25,14.77,156.48,False,0,未知,已拒绝,iOS,random gibberish string @#$%
9302,769,341,2026-05-01 23:19:00,2026-05-01 23:30:00,3,82.57,17.59,230.12,False,1,未知,申请中,未知,python-requests/2.28.1
9304,524,374,2026-04-25 15:37:00,2026-04-25 17:12:00,2,48.68,2.21,95.15,False,1,未知,无,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9305,773,259,2026-05-27 00:54:00,2026-05-27 02:05:00,3,90.43,5.85,265.44,False,0,未知,已退款,未知,
9307,1298,335,2026-03-01 18:11:00,2026-03-01 18:53:00,2,34.99,4.21,65.77,True,5,未知,无,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9311,439,179,2024-05-01 00:00:00,2024-05-01 01:55:00,1,105.51,14.57,90.94,False,2,已发货,无,未知,python-requests/2.28.1
9313,505,406,2026-05-08 07:28:00,2026-05-08 08:56:00,5,30.82,8.42,145.68,True,4,未知,无,iOS,
9314,1234,295,2026-05-11 19:11:00,2026-05-11 20:32:00,2,44.94,3.39,86.49,True,1,待发货,无,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9316,1754,327,2026-05-01 07:53:00,2026-05-01 09:24:00,4,22.08,8.75,79.57,True,1,已发货,申请中,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9317,1972,68,2026-04-01 23:18:00,2026-04-02 00:28:00,2,127.92,1.17,254.67,True,1,退货中,无,未知,python-requests/2.28.1
9319,593,51,2026-05-31 22:34:00,2026-06-01 00:27:00,5,67.14,19.14,316.56,False,2,未知,无,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9321,908,427,2026-04-27 23:15:00,,4,98.02,14.64,377.44,False,2,已发货,已退款,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9322,1798,369,2026-05-10 18:29:00,2026-05-10 20:04:00,2,15.03,0.77,29.29,False,1,已签收,无,未知,python-requests/2.28.1
9323,811,171,2026-04-03 22:30:00,2026-04-04 00:11:00,1,94.5,0.0,94.5,False,1,未知,已退款,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9324,1785,330,2026-05-21 20:48:00,2026-05-21 21:30:00,1,21.41,1.39,20.02,False,1,已签收,已拒绝,未知,random gibberish string @#$%
9325,1402,445,2026-04-22 04:58:00,,3,105.3,15.76,300.14,False,1,未知,申请中,未知,
9326,2010,477,2026-04-17 12:56:00,2026-04-17 13:52:00,2,125.75,14.27,237.23,False,1,待发货,申请中,Android,
9327,1099,76,2026-03-17 23:24:00,2026-03-18 00:39:00,2,115.04,6.53,223.55,True,2,未知,已拒绝,未知,
9329,1184,394,2026-03-26 16:48:00,2026-03-26 18:40:00,1,24.5,0.0,24.5,True,5,未知,申请中,PC,python-requests/2.28.1
9330,1184,394,2026-03-26 16:48:00,2026-03-26 18:40:00,1,24.5,0.0,24.5,True,5,未知,申请中,PC,python-requests/2.28.1
9331,612,387,2026-04-23 19:55:00,2026-04-23 19:59:00,2,28.11,0.0,56.22,True,1,退货中,申请中,未知,python-requests/2.28.1
9334,1079,305,2026-05-28 08:49:00,,1,65.53,13.36,52.17,True,2,已发货,无,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9335,1777,246,2026-04-05 20:33:00,2026-04-05 21:00:00,5,34.25,9.54,161.71,False,0,已签收,申请中,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9336,1866,294,2026-05-19 00:10:00,2026-05-19 00:28:00,3,50.56,11.0,140.68,True,1,已签收,已退款,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9337,1687,380,2026-05-11 18:21:00,2026-05-11 20:13:00,5,65.77,5.96,322.89,False,1,已签收,无,未知,
9338,716,405,2026-05-26 22:36:00,2026-05-26 23:20:00,2,31.23,6.72,55.74,False,1,未知,申请中,未知,
9339,1402,139,2026-05-30 20:21:00,2026-05-30 20:52:00,1,87.86,1.35,86.51,True,5,待发货,申请中,PC,python-requests/2.28.1
9340,1015,324,2026-05-06 22:38:00,2026-05-07 00:30:00,4,55.05,12.17,208.03,False,1,待发货,已退款,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9341,1517,31,2026-05-01 21:30:00,2026-05-01 23:14:00,5,37.09,8.22,177.23,False,1,退货中,已退款,未知,python-requests/2.28.1
9343,1971,190,2026-03-15 11:13:00,2026-03-15 11:46:00,4,51.48,14.05,191.87,False,2,未知,无,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9344,586,162,2026-04-06 22:37:00,2026-04-06 22:50:00,5,105.88,7.05,522.35,False,1,退货中,申请中,未知,python-requests/2.28.1
9345,1317,51,2026-05-17 22:13:00,,5,67.14,10.24,325.46,False,1,未知,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9346,1661,70,2027-02-13 00:00:00,2027-02-13 00:15:00,5,130.53,13.44,639.21,False,2,待发货,已拒绝,未知,
9347,1361,170,2026-03-21 18:25:00,2026-03-21 19:17:00,3,81.35,16.93,227.12,False,1,已发货,无,iOS,random gibberish string @#$%
9351,1597,259,2026-04-24 19:25:00,2026-04-24 20:58:00,1,90.43,18.35,72.08,True,3,退货中,申请中,PC,
9352,1795,444,2026-03-29 19:03:00,,3,144.72,19.79,414.37,True,4,未知,已退款,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9354,702,233,2026-04-28 10:56:00,2026-04-28 12:18:00,1,115.48,6.68,108.8,True,2,退货中,无,Android,
9355,1563,57,2026-05-09 22:45:00,2026-05-10 00:20:00,4,127.53,10.35,499.77,True,3,未知,无,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9356,34,138,2026-03-05 22:05:00,2026-03-05 23:19:00,3,48.51,10.52,135.01,False,2,退货中,已退款,iOS,random gibberish string @#$%
9357,1997,162,2026-03-10 19:46:00,,4,105.88,8.41,415.11,True,4,已发货,已退款,Android,
9358,867,430,2026-04-30 23:39:00,2026-05-01 00:02:00,3,192.72,4.57,573.59,False,2,已发货,已拒绝,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9359,563,63,2026-03-30 21:51:00,2026-03-30 21:59:00,4,148.08,17.82,574.5,False,1,退货中,申请中,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9360,2015,118,2026-03-22 09:47:00,2026-03-22 11:17:00,1,53.69,16.65,37.04,False,1,已签收,已退款,未知,random gibberish string @#$%
9361,2015,118,2026-03-22 09:47:00,2026-03-22 11:17:00,1,53.69,16.65,37.04,False,1,已签收,已退款,未知,random gibberish string @#$%
9362,1300,254,2026-05-15 23:42:00,2026-05-16 01:01:00,5,38.51,19.18,173.37,True,2,已签收,申请中,PC,random gibberish string @#$%
9363,1393,353,2026-03-26 18:22:00,2026-03-26 19:33:00,2,28.45,0.0,56.9,False,0,退货中,已退款,未知,python-requests/2.28.1
9365,369,290,2026-04-26 11:00:00,2026-04-26 11:22:00,1,74.54,4.29,70.25,True,5,未知,无,未知,random gibberish string @#$%
9366,49,147,2026-05-16 19:53:00,2026-05-16 21:48:00,5,132.73,1.35,662.3,False,2,待发货,无,未知,python-requests/2.28.1
9368,1885,414,2026-04-07 09:48:00,2026-04-07 10:06:00,5,55.02,10.92,264.18,True,5,待发货,无,Android,random gibberish string @#$%
9369,795,287,2026-05-06 20:44:00,2026-05-06 22:02:00,5,36.98,0.91,183.99,False,0,待发货,已拒绝,Android,
9370,1028,4,2026-03-25 20:12:00,2026-03-25 21:48:00,2,141.27,18.84,263.7,True,5,退货中,无,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9371,682,453,2026-05-25 12:23:00,2026-05-25 12:42:00,3,133.15,1.56,397.89,False,1,未知,申请中,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9372,1914,81,2026-04-11 23:20:00,2026-04-12 00:51:00,1,131.12,6.76,124.36,True,1,退货中,无,iOS,python-requests/2.28.1
9373,1914,81,2026-04-11 23:20:00,2026-04-12 00:51:00,1,131.12,6.76,124.36,True,1,退货中,无,iOS,python-requests/2.28.1
9374,1301,267,2026-04-16 18:13:00,,2,90.45,9.94,170.96,True,1,已签收,申请中,未知,
9375,2015,93,2026-05-16 11:03:00,2026-05-16 12:08:00,5,35.35,0.0,176.75,False,2,已发货,无,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9377,1330,224,2026-03-25 14:51:00,2026-03-25 15:24:00,3,43.7,3.57,127.53,True,1,未知,申请中,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
9378,1960,282,2026-04-03 18:19:00,2026-04-03 20:17:00,2,91.08,1.65,180.51,False,0,退货中,无,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
9379,1155,280,2026-05-13 21:45:00,2026-05-13 22:55:00,1,113.87,19.9,93.97,False,2,未知,无,iOS,random gibberish string @#$%
